geneid	symbol
ENSMUSG00000091443	Gm17023
ENSMUSG00000091449	Gm10269
ENSMUSG00000091450	Vmn2r11
ENSMUSG00000091455	Otogl
ENSMUSG00000091457	Gm17171
ENSMUSG00000091460	Gm7808
ENSMUSG00000091468	Vmn2r82
ENSMUSG00000091471	Gm20538
ENSMUSG00000091472	Gm3739
ENSMUSG00000091474	2610021A01Rik
ENSMUSG00000091475	Cerox1
ENSMUSG00000091476	Catspere2
ENSMUSG00000091478	Gm10039
ENSMUSG00000091479	Gm17035
ENSMUSG00000091490	Triml2
ENSMUSG00000091491	Vmn2r97
ENSMUSG00000091492	Gm17025
ENSMUSG00000091498	Mpc1-ps
ENSMUSG00000091504	Vmn2r118
ENSMUSG00000091509	Gm17066
ENSMUSG00000091510	Mtag2
ENSMUSG00000091511	Vmn2r87
ENSMUSG00000091512	Lamtor3
ENSMUSG00000091514	Gm17484
ENSMUSG00000091515	Zfp422-ps
ENSMUSG00000091519	Skor2
ENSMUSG00000091523	AU040972
ENSMUSG00000091526	BB019430
ENSMUSG00000091528	Vmn2r126
ENSMUSG00000091530	Cldn20
ENSMUSG00000091534	Gm17195
ENSMUSG00000091537	Tma7
ENSMUSG00000091541	Vmn1r9
ENSMUSG00000091542	Gm17167
ENSMUSG00000091549	Gm6548
ENSMUSG00000091556	Gm14569
ENSMUSG00000091558	Gm17227
ENSMUSG00000091561	Gm6665
ENSMUSG00000091563	Gm8108
ENSMUSG00000091568	Gm8206
ENSMUSG00000091569	Gm8232
ENSMUSG00000091570	Gm7707
ENSMUSG00000091572	Vmn2r3
ENSMUSG00000091573	Serpina3d-ps
ENSMUSG00000091575	2010016I18Rik
ENSMUSG00000091577	Gm6211
ENSMUSG00000091583	Gm17033
ENSMUSG00000091586	Cyp4f17
ENSMUSG00000091587	Gm17191
ENSMUSG00000091594	Gm17067
ENSMUSG00000091601	Olfr93
ENSMUSG00000091604	Gm17349
ENSMUSG00000091613	Gm17046
ENSMUSG00000091614	Gm17657
ENSMUSG00000091615	Gm17044
ENSMUSG00000091617	Gm3752
ENSMUSG00000091618	H60c
ENSMUSG00000091620	Vmn2r23
ENSMUSG00000091623	Gm17092
ENSMUSG00000091625	Lsm5
ENSMUSG00000091631	Vmn2r95
ENSMUSG00000091635	Vmn2r13
ENSMUSG00000091636	Akain1
ENSMUSG00000091639	Gm3756
ENSMUSG00000091648	C2cd4d
ENSMUSG00000091649	Phf11b
ENSMUSG00000091651	Vmn2r36
ENSMUSG00000091655	Gm8741
ENSMUSG00000091656	Vmn2r106
ENSMUSG00000091661	Gm17021
ENSMUSG00000091665	Gm17101
ENSMUSG00000091669	Gm17117
ENSMUSG00000091679	Vmn2r96
ENSMUSG00000091680	Klhdc7b
ENSMUSG00000091685	Gm17359
ENSMUSG00000091686	4930471C04Rik
ENSMUSG00000091694	Apol11b
ENSMUSG00000091695	Gm17669
ENSMUSG00000091697	Eif3s6-ps2
ENSMUSG00000091705	H2-Q2
ENSMUSG00000091709	Gm17189
ENSMUSG00000091712	Sec14l5
ENSMUSG00000091722	Siah3
ENSMUSG00000091723	Gm17366
ENSMUSG00000091730	Gm17230
ENSMUSG00000091732	Gm17541
ENSMUSG00000091733	Gm8094
ENSMUSG00000091734	Vmn1r29
ENSMUSG00000091735	Gpr62
ENSMUSG00000091742	Gm5093
ENSMUSG00000091743	Gm5705
ENSMUSG00000091745	Gm17098
ENSMUSG00000091749	Tspy-ps
ENSMUSG00000091754	Gm3636
ENSMUSG00000091756	Gm3095
ENSMUSG00000091762	Gm3191
ENSMUSG00000091764	Zfp964
ENSMUSG00000091768	Gm17617
ENSMUSG00000091771	Vmn2r103
ENSMUSG00000091775	Gm16494
ENSMUSG00000091779	Gm21293
ENSMUSG00000091780	Sco2
ENSMUSG00000091784	Gm17022
ENSMUSG00000091785	Rpl29-ps5
ENSMUSG00000091786	Gm8425
ENSMUSG00000091794	Vmn2r18
ENSMUSG00000091803	Cox16
ENSMUSG00000091806	Gm5258
ENSMUSG00000091811	Inafm1
ENSMUSG00000091813	Ces2h
ENSMUSG00000091814	Gm8050
ENSMUSG00000091816	Gm17141
ENSMUSG00000091818	Rpl19-ps4
ENSMUSG00000091825	Gm5778
ENSMUSG00000091831	Gm4707
ENSMUSG00000091834	Gm17177
ENSMUSG00000091842	Gm16490
ENSMUSG00000091844	Gm8251
ENSMUSG00000091845	Rpl36-ps12
ENSMUSG00000091849	Gm17188
ENSMUSG00000091859	Vmn2r100
ENSMUSG00000091863	Cldn34a
ENSMUSG00000091864	Gm17102
ENSMUSG00000091866	Gm6257
ENSMUSG00000091876	Gm3851
ENSMUSG00000091879	Vmn2r17
ENSMUSG00000091881	Gm17146
ENSMUSG00000091882	Gm6337
ENSMUSG00000091888	Vmn2r80
ENSMUSG00000091890	A830073O21Rik
ENSMUSG00000091894	Gm3030
ENSMUSG00000091896	Ube2d2a
ENSMUSG00000091897	Gm17019
ENSMUSG00000091898	Tnnc1
ENSMUSG00000091900	Gm4353
ENSMUSG00000091903	Gm6460
ENSMUSG00000091905	Dnajb6-ps
ENSMUSG00000091906	1700099I09Rik
ENSMUSG00000091908	Gm17231
ENSMUSG00000091923	Gm8267
ENSMUSG00000091926	Vmn2r62
ENSMUSG00000091931	Gon7
ENSMUSG00000091937	Gm3646
ENSMUSG00000091941	Gm7399
ENSMUSG00000091945	Vmn2r114
ENSMUSG00000091947	6530401F13Rik
ENSMUSG00000091952	Gm17709
ENSMUSG00000091955	Gm9844
ENSMUSG00000091956	C2cd4b
ENSMUSG00000091957	Rps2-ps10
ENSMUSG00000091962	Vmn2r78
ENSMUSG00000091967	Vmn2r128
ENSMUSG00000091968	Gm17115
ENSMUSG00000091971	Hspa1a
ENSMUSG00000091972	Tmem207
ENSMUSG00000091985	Gm17354
ENSMUSG00000091989	Ndufab1-ps
ENSMUSG00000091993	B930036N10Rik
ENSMUSG00000091994	E130317F20Rik
ENSMUSG00000091996	BC049352
ENSMUSG00000091997	Gm6611
ENSMUSG00000091998	Gm17072
ENSMUSG00000092004	Gm17482
ENSMUSG00000092006	Gm17139
ENSMUSG00000092008	Cyp2c69
ENSMUSG00000092009	Myh15
ENSMUSG00000092014	Gm4468
ENSMUSG00000092021	Gbp11
ENSMUSG00000092029	Gm9027
ENSMUSG00000092032	Vmn2r59
ENSMUSG00000092035	Peg10
ENSMUSG00000092036	Gm2244
ENSMUSG00000092042	Gm17163
ENSMUSG00000092047	Gm17631
ENSMUSG00000092048	Vmn2r85
ENSMUSG00000092049	Vmn2r4
ENSMUSG00000092051	Gm17229
ENSMUSG00000092056	Gm7289
ENSMUSG00000092060	Bend4
ENSMUSG00000092071	A230065N10Rik
ENSMUSG00000092072	Gm4540
ENSMUSG00000092073	Gm6205
ENSMUSG00000092074	Dynlt1a
ENSMUSG00000092075	Serpina4-ps1
ENSMUSG00000092080	Vmn2r16
ENSMUSG00000092083	Kcnb2
ENSMUSG00000092085	Gm17224
ENSMUSG00000092086	Gm6793
ENSMUSG00000092090	Gm3294
ENSMUSG00000092092	Gm17215
ENSMUSG00000092094	Zfp804b
ENSMUSG00000092097	Gm5819
ENSMUSG00000092103	Gm17039
ENSMUSG00000092111	Vmn2r113
ENSMUSG00000092116	Gm10320
ENSMUSG00000092118	Fancf
ENSMUSG00000092120	Vmn2r90
ENSMUSG00000092124	B930094E09Rik
ENSMUSG00000092125	AA543401
ENSMUSG00000092130	D030025P21Rik
ENSMUSG00000092131	BC050972
ENSMUSG00000092134	Gm17089
ENSMUSG00000092142	Gm6482
ENSMUSG00000092148	Gm8005
ENSMUSG00000092157	Gm17268
ENSMUSG00000092162	Vmn2r86
ENSMUSG00000092164	Rergl
ENSMUSG00000092166	Gm7942
ENSMUSG00000092167	Gm3696
ENSMUSG00000092176	Gm20460
ENSMUSG00000092178	Gm45351
ENSMUSG00000092181	Gm20432
ENSMUSG00000092182	Gm20407
ENSMUSG00000092183	4930515G01Rik
ENSMUSG00000092185	Gm20416
ENSMUSG00000092186	Gm5967
ENSMUSG00000092187	Gm20457
ENSMUSG00000092188	Gm20471
ENSMUSG00000092190	Gm20470
ENSMUSG00000092192	Dnaaf4
ENSMUSG00000092193	Cd9-ps
ENSMUSG00000092195	Vmn2r-ps87
ENSMUSG00000092196	Gm38505
ENSMUSG00000092200	Tnxa
ENSMUSG00000092201	A530058N18Rik
ENSMUSG00000092202	Stk19-ps1
ENSMUSG00000092203	1110038B12Rik
ENSMUSG00000092204	Vmn2r-ps49
ENSMUSG00000092210	A930009A15Rik
ENSMUSG00000092212	Slc22a13b
ENSMUSG00000092216	Gm19345
ENSMUSG00000092217	Vmn2r-ps62
ENSMUSG00000092218	Gm20529
ENSMUSG00000092219	Gm20443
ENSMUSG00000092220	Gm20528
ENSMUSG00000092223	Gm19807
ENSMUSG00000092224	Gm8815
ENSMUSG00000092225	Gm2381
ENSMUSG00000092228	Vmn1r-ps28
ENSMUSG00000092229	Gm5977
ENSMUSG00000092230	Gm18889
ENSMUSG00000092232	Gm20521
ENSMUSG00000092238	Gm6004
ENSMUSG00000092240	Gm4246
ENSMUSG00000092241	Gm20522
ENSMUSG00000092242	Gm20515
ENSMUSG00000092243	Gm7030
ENSMUSG00000092247	Gm20426
ENSMUSG00000092257	Gm2308
ENSMUSG00000092258	Gm20444
ENSMUSG00000092260	Zfp963
ENSMUSG00000092261	Gm20519
ENSMUSG00000092268	Gm20540
ENSMUSG00000092272	Gm19301
ENSMUSG00000092274	Neat1
ENSMUSG00000092275	Gm20465
ENSMUSG00000092277	Gm19684
ENSMUSG00000092278	Gm8752
ENSMUSG00000092281	Hmgb1-ps7
ENSMUSG00000092283	Gm20412
ENSMUSG00000092284	Gm8801
ENSMUSG00000092286	Dtnbos
ENSMUSG00000092292	Olfr113
ENSMUSG00000092300	Cdk3
ENSMUSG00000092301	Gm6887
ENSMUSG00000092303	Vmn1r-ps29
ENSMUSG00000092305	Prps1l1
ENSMUSG00000092308	Gm3623
ENSMUSG00000092309	4930518C09Rik
ENSMUSG00000092310	Gm20509
ENSMUSG00000092312	Zfp419
ENSMUSG00000092313	Gm20415
ENSMUSG00000092317	Gm6633
ENSMUSG00000092318	Vmn1r-ps60
ENSMUSG00000092323	BB365896
ENSMUSG00000092325	Gm18284
ENSMUSG00000092328	Vmn2r-ps57
ENSMUSG00000092329	Galnt2l
ENSMUSG00000092335	Zfp977
ENSMUSG00000092341	Malat1
ENSMUSG00000092344	Hspe1-ps3
ENSMUSG00000092345	Gm20503
ENSMUSG00000092346	Tlx1os
ENSMUSG00000092349	Smim40
ENSMUSG00000092353	Gm20539
ENSMUSG00000092354	Gm20548
ENSMUSG00000092356	Gm20532
ENSMUSG00000092358	Gm20430
ENSMUSG00000092360	Gm20441
ENSMUSG00000092364	Gm20476
ENSMUSG00000092365	BC023719
ENSMUSG00000092366	Gm17782
ENSMUSG00000092367	Gm20479
ENSMUSG00000092368	A930015D03Rik
ENSMUSG00000092369	1700039E22Rik
ENSMUSG00000092371	Gm20511
ENSMUSG00000092373	Gm20535
ENSMUSG00000092374	Gm6623
ENSMUSG00000092375	A730060N03Rik
ENSMUSG00000092376	Gm19203
ENSMUSG00000092381	Gm20512
ENSMUSG00000092384	Gm4189
ENSMUSG00000092386	Gm20536
ENSMUSG00000092389	Gm20483
ENSMUSG00000092390	Gm20541
ENSMUSG00000092392	Gm20546
ENSMUSG00000092394	Gm20445
ENSMUSG00000092395	Gm20463
ENSMUSG00000092397	C130080G10Rik
ENSMUSG00000092399	4930556N13Rik
ENSMUSG00000092402	Gm20485
ENSMUSG00000092404	Gm9921
ENSMUSG00000092405	Gm20402
ENSMUSG00000092409	Gm9613
ENSMUSG00000092412	Gm20507
ENSMUSG00000092415	Gm20513
ENSMUSG00000092416	Zfp141
ENSMUSG00000092417	Gpank1
ENSMUSG00000092418	Gm20406
ENSMUSG00000092425	Gm8018
ENSMUSG00000092428	Gm20545
ENSMUSG00000092437	Rpl9-ps9
ENSMUSG00000092438	Gm18734
ENSMUSG00000092439	Vmn2r-ps37
ENSMUSG00000092441	Vmn2r-ps46
ENSMUSG00000092448	Gm20387
ENSMUSG00000092451	Vmn2r-ps56
ENSMUSG00000092452	Vmn2r-ps45
ENSMUSG00000092454	Gm2991
ENSMUSG00000092455	Gm20456
ENSMUSG00000092457	Gm8835
ENSMUSG00000092458	Gm18737
ENSMUSG00000092460	Gm8878
ENSMUSG00000092463	Gm20489
ENSMUSG00000092464	Gm8902
ENSMUSG00000092465	Gm20472
ENSMUSG00000092469	Gm20395
ENSMUSG00000092470	Gm20518
ENSMUSG00000092474	Gm20478
ENSMUSG00000092482	Gm20531
ENSMUSG00000092483	Gm20421
ENSMUSG00000092492	B230208B08Rik
ENSMUSG00000092493	Gm20451
ENSMUSG00000092494	Gm20420
ENSMUSG00000092495	Gm20405
ENSMUSG00000092500	Gm20400
ENSMUSG00000092505	Gm19246
ENSMUSG00000092509	Gm20394
ENSMUSG00000092511	Gm20547
ENSMUSG00000092512	Gm4152
ENSMUSG00000092517	Art2a
ENSMUSG00000092518	Fam71e2
ENSMUSG00000092519	Actl9
ENSMUSG00000092522	Gm20389
ENSMUSG00000092525	Gm20461
ENSMUSG00000092526	Gm17907
ENSMUSG00000092528	Nlrp1c-ps
ENSMUSG00000092534	Pagr1b
ENSMUSG00000092536	Gm20501
ENSMUSG00000092539	Gm20468
ENSMUSG00000092540	Gm8738
ENSMUSG00000092541	Gm20537
ENSMUSG00000092544	Gm20422
ENSMUSG00000092545	Gm20319
ENSMUSG00000092549	Gm20491
ENSMUSG00000092550	Gm20496
ENSMUSG00000092552	Gm4287
ENSMUSG00000092553	Gm20428
ENSMUSG00000092557	Gm8696
ENSMUSG00000092558	Med20
ENSMUSG00000092559	Gm20475
ENSMUSG00000092560	Gm8750
ENSMUSG00000092561	Gm4011
ENSMUSG00000092563	Gm3617
ENSMUSG00000092564	BC051226
ENSMUSG00000092569	Gm20544
ENSMUSG00000092570	Plut
ENSMUSG00000092571	Gm4134
ENSMUSG00000092572	Serpinb10
ENSMUSG00000092577	Gm7393
ENSMUSG00000092578	4930488B22Rik
ENSMUSG00000092583	Vmn2r-ps53
ENSMUSG00000092586	Ly6g6c
ENSMUSG00000092591	Gm20429
ENSMUSG00000092592	Gm20449
ENSMUSG00000092593	Gm20492
ENSMUSG00000092595	Gm20427
ENSMUSG00000092596	Gm20490
ENSMUSG00000092599	1700010K23Rik
ENSMUSG00000092600	Gm20442
ENSMUSG00000092603	Gm20386
ENSMUSG00000092604	Gm20508
ENSMUSG00000092607	Scnm1
ENSMUSG00000092609	Gm20481
ENSMUSG00000092611	Vmn2r-ps42
ENSMUSG00000092617	Gm8412
ENSMUSG00000092619	Gm20438
ENSMUSG00000092622	Khdc3
ENSMUSG00000092625	Gm20404
ENSMUSG00000092626	9130230N09Rik
ENSMUSG00000092627	D130058E05Rik
ENSMUSG00000092636	Gm26381
ENSMUSG00000092641	Gm23563
ENSMUSG00000092644	Gm23564
ENSMUSG00000092647	Gm22234
ENSMUSG00000092652	Mir3104
ENSMUSG00000092655	Gm25238
ENSMUSG00000092657	Gm25240
ENSMUSG00000092661	Gm22402
ENSMUSG00000092666	Gm22408
ENSMUSG00000092671	Gm24103
ENSMUSG00000092674	Gm24105
ENSMUSG00000092675	Gm25262
ENSMUSG00000092679	Mir5129
ENSMUSG00000092680	Snord55
ENSMUSG00000092683	Gm25747
ENSMUSG00000092702	Gm24514
ENSMUSG00000092713	Gm22858
ENSMUSG00000092725	Gm25678
ENSMUSG00000092727	Mir3062
ENSMUSG00000092737	Gm24022
ENSMUSG00000092738	Mir5135
ENSMUSG00000092741	Mir3074-1
ENSMUSG00000092746	Rn7s6
ENSMUSG00000092748	Gm22175
ENSMUSG00000092758	Gm25026
ENSMUSG00000092760	Gm23365
ENSMUSG00000092770	Mirlet7a-2
ENSMUSG00000092796	Gm22692
ENSMUSG00000092802	Gm26460
ENSMUSG00000092805	Gm26461
ENSMUSG00000092806	Gm26463
ENSMUSG00000092811	Gm23636
ENSMUSG00000092812	Gm23634
ENSMUSG00000092813	Mir3086
ENSMUSG00000092814	Gm23638
ENSMUSG00000092819	Gm23639
ENSMUSG00000092827	Mir3091
ENSMUSG00000092829	Gm23159
ENSMUSG00000092835	Gm24819
ENSMUSG00000092837	Rpph1
ENSMUSG00000092847	Mir344d-1
ENSMUSG00000092850	Mir344g
ENSMUSG00000092851	Gm25960
ENSMUSG00000092879	Gm22650
ENSMUSG00000092887	Snord53
ENSMUSG00000092888	Gm22122
ENSMUSG00000092889	Gm22121
ENSMUSG00000092891	Gm23810
ENSMUSG00000092896	Gm23811
ENSMUSG00000092898	Gm23806
ENSMUSG00000092903	Gm27896
ENSMUSG00000092905	Gm25735
ENSMUSG00000092906	Gm25736
ENSMUSG00000092909	Gm25732
ENSMUSG00000092916	Gm24082
ENSMUSG00000092932	Gm22906
ENSMUSG00000092956	Gm26220
ENSMUSG00000092958	Mir5128
ENSMUSG00000092973	Gm25071
ENSMUSG00000092974	Gm25072
ENSMUSG00000092981	Mir5125
ENSMUSG00000092985	Mir378b
ENSMUSG00000092986	Gm25574
ENSMUSG00000092988	Mir3093
ENSMUSG00000092990	Mir466q
ENSMUSG00000092995	Mir16-1
ENSMUSG00000092997	Gm23917
ENSMUSG00000093000	Gm24155
ENSMUSG00000093006	Gm24157
ENSMUSG00000093007	Mir15a
ENSMUSG00000093010	Gm22460
ENSMUSG00000093023	Gm27826
ENSMUSG00000093031	Gm22662
ENSMUSG00000093039	Mir1912
ENSMUSG00000093044	Snord8
ENSMUSG00000093046	Mir3081
ENSMUSG00000093052	Gm24816
ENSMUSG00000093056	Gm24812
ENSMUSG00000093059	Gm24809
ENSMUSG00000093064	Gm23153
ENSMUSG00000093073	Mir124a-2
ENSMUSG00000093079	Gm25953
ENSMUSG00000093080	Mir3060
ENSMUSG00000093085	Gm24325
ENSMUSG00000093087	Mir3473d
ENSMUSG00000093093	Gm22642
ENSMUSG00000093105	Gm25535
ENSMUSG00000093108	Mir344f
ENSMUSG00000093112	Gm22701
ENSMUSG00000093122	Mir1264
ENSMUSG00000093124	Gm24366
ENSMUSG00000093129	Gm24368
ENSMUSG00000093132	Gm25993
ENSMUSG00000093138	Gm25998
ENSMUSG00000093147	Gm23369
ENSMUSG00000093156	Mir3076
ENSMUSG00000093160	Gm22773
ENSMUSG00000093164	Gm22993
ENSMUSG00000093168	Gm22990
ENSMUSG00000093170	Gm23873
ENSMUSG00000093176	Mir5119
ENSMUSG00000093178	Snord87
ENSMUSG00000093183	Gm25687
ENSMUSG00000093187	Mir344-2
ENSMUSG00000093189	Gm25694
ENSMUSG00000093192	Gm22877
ENSMUSG00000093217	Gm25246
ENSMUSG00000093218	Gm25252
ENSMUSG00000093223	Gm27903
ENSMUSG00000093227	Mir1251
ENSMUSG00000093232	Gm24111
ENSMUSG00000093238	Mir9-3
ENSMUSG00000093242	Gm24574
ENSMUSG00000093249	Gm24576
ENSMUSG00000093254	Mir5126
ENSMUSG00000093262	Gm23413
ENSMUSG00000093264	Gm23419
ENSMUSG00000093271	Gm26233
ENSMUSG00000093276	Gm26237
ENSMUSG00000093277	Gm26236
ENSMUSG00000093283	Gm22567
ENSMUSG00000093289	Snord92
ENSMUSG00000093302	Gm23801
ENSMUSG00000093306	Gm23802
ENSMUSG00000093314	Mir5136
ENSMUSG00000093317	Gm25470
ENSMUSG00000093319	Gm27854
ENSMUSG00000093322	Gm24971
ENSMUSG00000093334	Gm22118
ENSMUSG00000093336	Mir1954
ENSMUSG00000093345	Gm27956
ENSMUSG00000093351	Mir3072
ENSMUSG00000093378	Gm20663
ENSMUSG00000093380	Gm20685
ENSMUSG00000093381	Gm20615
ENSMUSG00000093383	Gm20642
ENSMUSG00000093384	Gm20689
ENSMUSG00000093385	A330044P14Rik
ENSMUSG00000093386	1700120O09Rik
ENSMUSG00000093387	Gm20732
ENSMUSG00000093388	Gm22655
ENSMUSG00000093390	Gm20652
ENSMUSG00000093392	Gm6061
ENSMUSG00000093394	Gm20621
ENSMUSG00000093400	Gm20647
ENSMUSG00000093402	Gm18588
ENSMUSG00000093404	Gm25190
ENSMUSG00000093405	Gm20684
ENSMUSG00000093406	Rpl48-ps1
ENSMUSG00000093409	Gm25193
ENSMUSG00000093413	Snora15
ENSMUSG00000093416	Gm18294
ENSMUSG00000093419	Gm19898
ENSMUSG00000093424	6330562C20Rik
ENSMUSG00000093426	Vmn2r-ps123
ENSMUSG00000093428	Gm26318
ENSMUSG00000093434	Vmn2r-ps11
ENSMUSG00000093436	Gm20646
ENSMUSG00000093437	Gm20702
ENSMUSG00000093445	Lrch4
ENSMUSG00000093447	Gm5139
ENSMUSG00000093452	Zfhx2os
ENSMUSG00000093456	Gm20662
ENSMUSG00000093460	Six3os1
ENSMUSG00000093465	Gm20682
ENSMUSG00000093467	Gm20659
ENSMUSG00000093472	4930438E09Rik
ENSMUSG00000093476	Gm22355
ENSMUSG00000093479	Gm20629
ENSMUSG00000093482	Gm20619
ENSMUSG00000093483	AA465934
ENSMUSG00000093484	Gm20657
ENSMUSG00000093485	Gm20708
ENSMUSG00000093489	Gm20625
ENSMUSG00000093490	Gm19932
ENSMUSG00000093493	Vmn2r-ps133
ENSMUSG00000093495	Gm23368
ENSMUSG00000093497	Gm20713
ENSMUSG00000093499	Gm25442
ENSMUSG00000093502	Gm20700
ENSMUSG00000093503	Vmn2r-ps4
ENSMUSG00000093504	Vmn1r-ps24
ENSMUSG00000093505	Gm20691
ENSMUSG00000093507	Gm20627
ENSMUSG00000093510	Vmn2r-ps21
ENSMUSG00000093525	Gm8974
ENSMUSG00000093528	Nrg3os
ENSMUSG00000093531	Vmn2r-ps117
ENSMUSG00000093533	Vmn2r127
ENSMUSG00000093535	4930533I22Rik
ENSMUSG00000093536	Smim17
ENSMUSG00000093537	Gm7584
ENSMUSG00000093538	Gm20711
ENSMUSG00000093540	4930505M18Rik
ENSMUSG00000093541	Gm20660
ENSMUSG00000093543	Gm8473
ENSMUSG00000093545	Gm5871
ENSMUSG00000093548	Gm6407
ENSMUSG00000093551	4930505G20Rik
ENSMUSG00000093552	Gm5777
ENSMUSG00000093553	Gm20633
ENSMUSG00000093556	Gm20641
ENSMUSG00000093559	Gm20705
ENSMUSG00000093560	Gm6695
ENSMUSG00000093565	Rab26os
ENSMUSG00000093568	Gm20611
ENSMUSG00000093570	Gm20714
ENSMUSG00000093572	Gm24756
ENSMUSG00000093574	Gm20671
ENSMUSG00000093575	Gm20695
ENSMUSG00000093577	Gm20632
ENSMUSG00000093579	Gm20036
ENSMUSG00000093587	Gm20554
ENSMUSG00000093589	Gm18367
ENSMUSG00000093593	Gm20683
ENSMUSG00000093594	Gm20707
ENSMUSG00000093598	A730085K08Rik
ENSMUSG00000093599	Mir5620
ENSMUSG00000093606	B130034C11Rik
ENSMUSG00000093610	Cyp2c53-ps
ENSMUSG00000093617	4933438K21Rik
ENSMUSG00000093619	4930535L15Rik
ENSMUSG00000093622	Gm20703
ENSMUSG00000093624	Mipep-ps
ENSMUSG00000093625	Gm18953
ENSMUSG00000093628	Gm20616
ENSMUSG00000093629	Prox2os
ENSMUSG00000093634	Gm10860
ENSMUSG00000093637	Gm20636
ENSMUSG00000093639	Lim2
ENSMUSG00000093649	Gm20614
ENSMUSG00000093650	Gm20631
ENSMUSG00000093651	Gm5873
ENSMUSG00000093652	Vmn2r-ps31
ENSMUSG00000093656	Gm20628
ENSMUSG00000093658	Gm20617
ENSMUSG00000093661	Eif4e3
ENSMUSG00000093662	Gm20649
ENSMUSG00000093668	Pou5f2
ENSMUSG00000093669	Gm9399
ENSMUSG00000093671	Gm20656
ENSMUSG00000093672	Gm20655
ENSMUSG00000093673	Gm20644
ENSMUSG00000093674	Rpl41
ENSMUSG00000093675	Gm20618
ENSMUSG00000093677	Gm20712
ENSMUSG00000093682	Gm20681
ENSMUSG00000093686	Gm4705
ENSMUSG00000093687	Gm20637
ENSMUSG00000093688	Gm8488
ENSMUSG00000093690	Mir5619
ENSMUSG00000093695	Gm20717
ENSMUSG00000093697	Gm20686
ENSMUSG00000093701	Gm21970
ENSMUSG00000093716	Gm19815
ENSMUSG00000093720	Gm20635
ENSMUSG00000093726	Gm20667
ENSMUSG00000093731	Vmn1r-ps18
ENSMUSG00000093732	Gm20609
ENSMUSG00000093734	Gm25082
ENSMUSG00000093739	Gm20692
ENSMUSG00000093740	Gm18417
ENSMUSG00000093744	Gm20675
ENSMUSG00000093747	Gm20673
ENSMUSG00000093748	Gm19031
ENSMUSG00000093749	4921523L03Rik
ENSMUSG00000093751	Gm3307
ENSMUSG00000093752	Gm20716
ENSMUSG00000093753	Gm28577
ENSMUSG00000093758	Gm20701
ENSMUSG00000093759	Scarletltr
ENSMUSG00000093762	Gm25591
ENSMUSG00000093765	Gm20658
ENSMUSG00000093766	Gm20679
ENSMUSG00000093768	Gm20650
ENSMUSG00000093772	4931403E22Rik
ENSMUSG00000093773	Obox3-ps7
ENSMUSG00000093780	Gm22395
ENSMUSG00000093781	Vmn1r-ps47
ENSMUSG00000093789	Methig1
ENSMUSG00000093796	Rps12-ps23
ENSMUSG00000093798	Gm8355
ENSMUSG00000093803	Ppp2r3d
ENSMUSG00000093805	Gal3st2b
ENSMUSG00000093806	Asmt
ENSMUSG00000093812	Gm5627
ENSMUSG00000093826	Gm6900
ENSMUSG00000093830	Gm23145
ENSMUSG00000093831	Gm23144
ENSMUSG00000093843	Gm25939
ENSMUSG00000093846	Gm4425
ENSMUSG00000093847	Gm5039
ENSMUSG00000093849	Gm7083
ENSMUSG00000093854	Gm24310
ENSMUSG00000093858	Gm19967
ENSMUSG00000093860	Gm22632
ENSMUSG00000093862	Gm5117
ENSMUSG00000093864	Gm22633
ENSMUSG00000093865	Lrit3
ENSMUSG00000093866	Olfr802
ENSMUSG00000093867	Gsdmcl2
ENSMUSG00000093869	Gm22631
ENSMUSG00000093874	Gm24539
ENSMUSG00000093877	Olfr1348
ENSMUSG00000093879	Gm25457
ENSMUSG00000093880	Tmem181c-ps
ENSMUSG00000093884	Olfr239
ENSMUSG00000093885	Rpl35a-ps5
ENSMUSG00000093886	Gm23158
ENSMUSG00000093895	Gm21865
ENSMUSG00000093898	Gm3629
ENSMUSG00000093899	Gm5645
ENSMUSG00000093902	Gm25021
ENSMUSG00000093903	Gm21454
ENSMUSG00000093904	Tomm20
ENSMUSG00000093908	Gm5784
ENSMUSG00000093909	Gm3883
ENSMUSG00000093910	Zfp853
ENSMUSG00000093912	Mir3470b
ENSMUSG00000093916	Gm379
ENSMUSG00000093919	Gm20760
ENSMUSG00000093920	Olfr463
ENSMUSG00000093921	Gm23864
ENSMUSG00000093922	Rpl36-ps4
ENSMUSG00000093929	Gm23862
ENSMUSG00000093930	Hmgcs1
ENSMUSG00000093942	Olfr46
ENSMUSG00000093943	Gm22834
ENSMUSG00000093952	n-R5s195
ENSMUSG00000093954	Gm16867
ENSMUSG00000093956	Gm24497
ENSMUSG00000093957	Esp3
ENSMUSG00000093958	Gm24495
ENSMUSG00000093963	Gm21909
ENSMUSG00000093967	Gm26180
ENSMUSG00000093968	Gm8165
ENSMUSG00000093973	Mrgpra2a
ENSMUSG00000093975	Vmn2r-ps19
ENSMUSG00000093979	Gm2237
ENSMUSG00000093981	Gm24862
ENSMUSG00000093983	Gm25431
ENSMUSG00000093985	Gm10406
ENSMUSG00000093987	Gm21704
ENSMUSG00000093988	Gm24861
ENSMUSG00000093989	Rnasek
ENSMUSG00000093992	Gm26427
ENSMUSG00000093993	Gm20736
ENSMUSG00000093994	Gm26498
ENSMUSG00000094002	Gm9866
ENSMUSG00000094004	Gm5128
ENSMUSG00000094008	Gm24168
ENSMUSG00000094013	Gm25829
